STT,App Name,Category
1887,Thookuchatti - Food Delivery Service - Ahsan Solutions.txt,
1888,Thuisbezorgd.txt,
1889,Tiki Shopping & Fast Shipping - Tiki Mobile Team.txt,
1890,Tips for Poshmark - Buy & Sell Fashion - Buy and sell app.txt,
1891,Tips for letgo: Buy & Sell Used Stuff - Buy and sell app.txt,
1892,Tomlibo: Social Media and Small Business App - Tomlibo.txt,
1893,Tongo - Buy and Sell Locally - PotDrum Digital.txt,
1894,Total Business Tycoon - Monre Mobile.txt,
1895,Toters:Food Delivery & More - TOTERapp LLC.txt,
1896,Track24 - Track24.txt,
1897,TrackNext | Delivery Routing & Tracking - LogiNext.txt,
1898,"Tradly - Chat, Buy, Sell & Donate stuff you love - Tradly.txt",
1899,Trulia Real Estate: Search Homes For Sale & Rent - Trulia.txt,
1900,Trusty ECommerce Merchant - Shanghai Shangyunfeiliu Information Technology.txt,
1901,Turkey best online Shopping - Jean Rose.txt,
1902,UAE Online Shopping App - Online.txt,
1903,UBA Mobile Banking - United Bank for Africa Plc.txt,
1904,UBI Banca - UBI Banca S.txt,
1905,UPS Mobile - UPS.txt,
1906,USA Online Shopping- All in one App - Deora The Developer.txt,
1907,UShop - Ants Ecommerce Solution Sdn Bhd.txt,
1908,Ubuy Online Shopping App - International Shopping - Ubuy Co.txt,
1909,United Wardrobe - Safely Buy and Sell Your Fashion - United Wardrobe.txt,
1910,"Used Bike Sale and Purchase –Old Bike, Cheap Rate - Arvind K Maurya.txt",
1911,Used Bikes For Sale - SKZ LTD.txt,
1912,Used Cars UK – Buy & Sell Used Vehicle UK - AAA Apps Inc.txt,
1913,Used Cars USA - Buy and Sell Used Vehicle App - AAA Apps Inc.txt,
1914,Used Motorcycles For Sale - SKZ LTD.txt,
1915,Used cars for sale - Trovit - Trovit.txt,
1916,VALIANT Mobile Banking - Valiant Bank.txt,
1917,VCTechmart Ecommerce App - Validcode Web and Mobile Development Pvt.txt,
1918,"VarageSale: Sell simply, buy safely.txt",
1919,Vessel Lights - Maarten Pennings.txt,
1920,VesselFinder Free - VT Explorer Ltd.txt,
1921,"Vi1dealer : Sell Anything, Buy Anything - vi1dealer.txt",
1922,Video Brochure Maker - Video Marketing Apps.txt,
1923,Vietnammm.txt,
1924,"Vintage - Sell & Buy Stuff, Clothes, Furniture - Biznetx LLC.txt",
1925,Vintage Market: Buy & Sell - CTS WebLab.txt,
1926,Vismay- Online Shopping for Womens Fashion - Vismay.txt,
1927,Vol 1 - Network Marketing Business - JOE Technologies.txt,
1928,Volksbank · Banca Popolare - Banca Popolare dell'Alto Adige S.txt,
1929,Volo.txt,
1930,Vonage Business Cloud - Vonage.txt,
1931,"Vons Delivery & Pick Up - Albertsons Companies, Inc.txt",
1932,Voonik Online Shopping App - Voonik.txt,
1933,Wabi - Virtual Number for WhatsApp Business - Applaud Soft.txt,
1934,Wadi - Online Shopping App - Wadi.txt,
1935,Wanelo Shopping - Wanelo.txt,
1936,Watches Market: Buy & Sell - CTS WebLab.txt,
1937,Watches Online Shopping app - Shopping app.txt,
1938,WeFast: Part Time Job For Couriers - Wefast — Same day courier delivery service.txt,
1939,Website Builder for Android - Simple Different Co Ltd.txt,
1940,Website Design & Software Development Company - Craftvolt Solutions.txt,
1941,Website Maker App - SR WEBZ.txt,
1942,Wedding Dresses Online Shopping - Zoopple.txt,
1943,"Weebly by Square - Weebly, Inc.txt",
1944,Wefast — Courier Delivery Service - Wefast — Same day courier delivery service.txt,
1945,West Tech Shipping - West Technology Group Inc.txt,
1946,Western Shipping - Skylark Communications Ltd.txt,
1947,WhatsApp Business - WhatsApp Inc.txt,
1948,Wholesale Shopping First Copy Club Factory Price - Wholesale Shopping App.txt,
1949,Winbank Mobile - Piraeus Bank S.txt,
1950,Wind Tre Business - Wind Tre S.txt,
1951,Wish - Shopping Made Fun - Wish Inc.txt,
1952,Wiva - Buy.txt,
1953,Wolt: Food delivery - Wolt Enterprises Oy.txt,
1954,Work from home jobs: online business 🏠 job online - AcadeMe Hub.txt,
1955,Write A Business Plan & Business Start Tutorials - Alex Genadinik.txt,
1956,XME Commerce - Intesa Sanpaolo SPA.txt,
1957,YPP Express - Cambodia's food ordering & delivery - Your Phnom Penh.txt,
1958,"Yammer - Yammer, Inc.txt",
1959,Yeebia Nigeria - Buy Smarter Sell Faster - xgo-team.txt,
1960,Yemeksepeti - Order Food & Grocery Easily - Yemeksepeti.txt,
1961,Yeti Delivery - Yeti Delivery Development.txt,
1962,Yolt – The Smart Money Manager - ING Nederland.txt,
1963,YouApp - BANCO BPM.txt,
1964,ZIM Shipping - ZIM Integrated Shipping Services Ltd.txt,
1965,Zahomy - Product catalogue maker & online sales - Zahomy Inc.txt,
1966,Zamroo - Buy & Sell - Codera Technologies Private Ltd.txt,
1967,ZegoBird - Online Shopping Myanmar - Zegobird.txt,
1968,Zeytuun Delivery App - Zeytuun Delivery.txt,
1969,"Zivame - Shop Lingerie, Activewear, Apparel Online - Zivame.txt",
1970,Zoho CRM - Sales & Marketing - Zoho Corporation.txt,
1971,Zoho Creator - Business Process Automation - Zoho Corporation.txt,
1972,ZoodMall - Shop for Happiness - OrientSwiss.txt,
1973,bhimart - Local Online Shopping App - GM Global.txt,
1974,bidorbuy - bidorbuy (pty) ltd.txt,
1975,china online shopping apps-china online shopping - Md Shoriful hasan.txt,
1976,dahmakan - food delivery app - Farm to Fork Sdn Bhd.txt,
1977,deliverALL Driver - Rajani Prajapat.txt,
1978,dubizzle - dubizzle.txt,
1979,e-Commerce Panel - T-SOFT INC.txt,
1980,e-commerce guide hindi - Jai Tuto.txt,
1981,"eBay - Online Shopping, Daily Deals & Top Brands - eBay Mobile.txt",
1982,eBay Kleinanzeigen for Germany - eBay Classifieds Group.txt,
1983,eCommerce - SCSL Apps.txt,
1984,eCommerce Day Tour - Meetmaps S.txt,
1985,eCommerce Marketing Guide - InternetMarketing24k.txt,
1986,eMilenium - Ecommerce Operations.txt,
1987,eOrder - Salesman Order App - Marg ERP Limited.txt,
1988,eShopper - ecommerce app base on WooCommerce - MCC Products.txt,
1989,ecommerce Magazin - Magzter Inc.txt,
1990,efood delivery - efood.txt,
1991,ehrana - Food delivery - trilogic.txt,
1992,ezbuy - Global Shopping - ezbuy holdings limited.txt,
1993,foodinfoo - Local Food Delivery - netroz.txt,
1994,galaEATS - Food Delivery in Johor Bahru - OPTOSEM SYSTEMS SDN BHD.txt,
1995,goPuff: Food & Drinks Delivery - goPuff.txt,
1996,hungr - food delivery - Rapid Inc.txt,
1997,hypermart online - Hypermart Ecommerce.txt,
1998,iMuscat - Online Shopping App - NXG OMAN.txt,
1999,invitly - Business Networking - INVITLY.txt,
2000,ipivi: Buy & Sell in Myanmar - Swapix.txt,
2001,mjam.txt,
2002,myAccess mobile banking - AccessBank.txt,
2003,myMSC - MSC Development Team.txt,
2004,pizza.txt,
2005,rgo47 - Online Shopping & Marketplace in Myanmar - rgo47.txt,
2006,selling.txt,
2007,stc business - STC.txt,
2008,tool4seller: Amazon Seller Tool - TAPCASH INC.txt,
2009,uSnapp Nigeria : Buy & Sell used or new items - usnapp.txt,
2010,w2w- western wear Online Shopping App - w2w western wear.txt,
2011,women shoes online shopping app - my shopping apps.txt,
2012,مزاد قطر Mzad Qatar - Ebdaa Digital Technology.txt,
2013,وصل Wssel - Food Delivery in KSA - W99L SOLUTIONS.txt,
2014,नए बिजनेस आइडिया – Business Ideas - APPS 4 ALL.txt,
2015,ব্যবসা করার কৌশল business ideas - Warriors Apps.txt,
2016,饭团 - Just Order Enterprise Corp.txt,
2017,123 go for movies & tv shows db - MM Prod.txt,
2018,2С TV - 2С Digital Media Ltd.txt,
2019,3D Camera Photo Editor - Wild Dev Labx.txt,
2020,4K Video Player - Full HD Video Player - Ultra HD - HashTech Studio.txt,
2021,4movies - Free Movies & TV Show Hd 2019 - LoveWorldZ.txt,
2022,500px – Photography - 500px.txt,
2023,"9GAG: Funny gifs, pics, fresh memes & viral videos - 9GAG.txt",
2024,A+ Gallery - Photos & Videos - AtomicAdd Team.txt,
2025,AA Image Viewer - Not.txt,
2026,AIMP - Artem Izmaylov.txt,
2027,AOSP Music+ - Ryan M.txt,
2028,ARY DIGITAL - ARY SERVICES LTD.txt,
2029,ASR Voice Recorder - NLL.txt,
2030,"AUDIO NOW: App für Podcasts, Hörbücher & Audiothek - Digital Media Hub.txt",
2031,AVA Entertainment - AVA Entertainment.txt,
2032,Abbey Music Player - E N G I N E R D.txt,
2033,Action Movie Collection - PPhanna.txt,
2034,Action Movie Fx Editor - Fiore Apps Inc.txt,
2035,"Ad Maker, Video Editor, Explainer Video Maker - Digital Marketing Tools.txt",
2036,Add Face To Video - Video Status - Creative Studio Apps.txt,
2037,Add Music To Video - Dev4Mobi.txt,
2038,Add Text to Photo App (2020) - 32Network - Unique Apps & Games.txt,
2039,Add music to video 🎵 background music for videos - KITE GAMES STUDIO.txt,
2040,Adobe Lightroom - Photo Editor & Pro Camera - Adobe.txt,
2041,Adobe Photoshop Express:Photo Editor Collage Maker - Adobe.txt,
2042,"Adobe Photoshop Mix - Cut-out, Combine, Create - Adobe.txt",
2043,Aeroflot Entertainment - Aeroflot - Russian Airlines.txt,
2044,Afghan TV Channels - Ajmal Shahab.txt,
2045,Aigoo - RMZ TV.txt,
2046,Air Vanuatu Entertainment - Air Vanuatu.txt,
2047,AirTV: Watch Local TV Anywhere - AirTV LLC.txt,
2048,Airwild Media Player - Airwild.txt,
2049,Al Moslim TV | Watch Free & Live Muslim TV - mobilive.txt,
2050,Album - Sony Mobile Communications.txt,
2051,All In One Social Media - Tool Video Apps.txt,
2052,All In One Social Media App - Abhinav Ojha.txt,
2053,All Social Media - Trinitcore Co.txt,
2054,All Social Media and Social Network in one App - Nova App Studio.txt,
2055,All Social media and Social networks - RA Infotech All in One App Store.txt,
2056,All Video Downloader - Best Video Downloader & Music Downloader.txt,
